index,respondent,type,value,value-units,y
2019-01-19 01:00:00,US48,D,478538,megawatthours,478538.0
2019-01-19 02:00:00,US48,D,476199,megawatthours,476199.0
2019-01-19 03:00:00,US48,D,459835,megawatthours,459835.0
2019-01-19 04:00:00,US48,D,454132,megawatthours,454132.0
2019-01-19 05:00:00,US48,D,427230,megawatthours,427230.0
2019-01-19 06:00:00,US48,D,416905,megawatthours,416905.0
2019-01-19 07:00:00,US48,D,403284,megawatthours,403284.0
2019-01-19 08:00:00,US48,D,394992,megawatthours,394992.0
2019-01-19 09:00:00,US48,D,391124,megawatthours,391124.0
2019-01-19 10:00:00,US48,D,390567,megawatthours,390567.0
2019-01-19 11:00:00,US48,D,394987,megawatthours,394987.0
2019-01-19 12:00:00,US48,D,405514,megawatthours,405514.0
2019-01-19 13:00:00,US48,D,421155,megawatthours,421155.0
2019-01-19 14:00:00,US48,D,438559,megawatthours,438559.0
2019-01-19 15:00:00,US48,D,453215,megawatthours,453215.0
2019-01-19 16:00:00,US48,D,461352,megawatthours,461352.0
2019-01-19 17:00:00,US48,D,463085,megawatthours,463085.0
2019-01-19 18:00:00,US48,D,460666,megawatthours,460666.0
2019-01-19 19:00:00,US48,D,456452,megawatthours,456452.0
2019-01-19 20:00:00,US48,D,451911,megawatthours,451911.0
2019-01-19 21:00:00,US48,D,449244,megawatthours,449244.0
2019-01-19 22:00:00,US48,D,450828,megawatthours,450828.0
2019-01-19 23:00:00,US48,D,461213,megawatthours,461213.0
2019-01-20 00:00:00,US48,D,473858,megawatthours,473858.0
2019-01-20 01:00:00,US48,D,481049,megawatthours,481049.0
2019-01-20 02:00:00,US48,D,480229,megawatthours,480229.0
2019-01-20 03:00:00,US48,D,473262,megawatthours,473262.0
2019-01-20 04:00:00,US48,D,461802,megawatthours,461802.0
2019-01-20 05:00:00,US48,D,446946,megawatthours,446946.0
2019-01-20 06:00:00,US48,D,434187,megawatthours,434187.0
2019-01-20 07:00:00,US48,D,424142,megawatthours,424142.0
2019-01-20 08:00:00,US48,D,417118,megawatthours,417118.0
2019-01-20 09:00:00,US48,D,414595,megawatthours,414595.0
2019-01-20 10:00:00,US48,D,415236,megawatthours,415236.0
2019-01-20 11:00:00,US48,D,419542,megawatthours,419542.0
2019-01-20 12:00:00,US48,D,428808,megawatthours,428808.0
2019-01-20 13:00:00,US48,D,444354,megawatthours,444354.0
2019-01-20 14:00:00,US48,D,462071,megawatthours,462071.0
2019-01-20 15:00:00,US48,D,477127,megawatthours,477127.0
2019-01-20 16:00:00,US48,D,481815,megawatthours,481815.0
2019-01-20 17:00:00,US48,D,479209,megawatthours,479209.0
2019-01-20 18:00:00,US48,D,473697,megawatthours,473697.0
2019-01-20 19:00:00,US48,D,467232,megawatthours,467232.0
2019-01-20 20:00:00,US48,D,460129,megawatthours,460129.0
2019-01-20 21:00:00,US48,D,456771,megawatthours,456771.0
2019-01-20 22:00:00,US48,D,461954,megawatthours,461954.0
2019-01-20 23:00:00,US48,D,480619,megawatthours,480619.0
2019-01-21 00:00:00,US48,D,504514,megawatthours,504514.0
2019-01-21 01:00:00,US48,D,518786,megawatthours,518786.0
2019-01-21 02:00:00,US48,D,524269,megawatthours,524269.0
2019-01-21 03:00:00,US48,D,518108,megawatthours,518108.0
2019-01-21 04:00:00,US48,D,510745,megawatthours,510745.0
2019-01-21 05:00:00,US48,D,497907,megawatthours,497907.0
2019-01-21 06:00:00,US48,D,486881,megawatthours,486881.0
2019-01-21 07:00:00,US48,D,480944,megawatthours,480944.0
2019-01-21 08:00:00,US48,D,477083,megawatthours,477083.0
2019-01-21 09:00:00,US48,D,478382,megawatthours,478382.0
2019-01-21 10:00:00,US48,D,485072,megawatthours,485072.0
2019-01-21 11:00:00,US48,D,500233,megawatthours,500233.0
2019-01-21 12:00:00,US48,D,526011,megawatthours,526011.0
2019-01-21 13:00:00,US48,D,553857,megawatthours,553857.0
2019-01-21 14:00:00,US48,D,569395,megawatthours,569395.0
2019-01-21 15:00:00,US48,D,571893,megawatthours,571893.0
2019-01-21 16:00:00,US48,D,566074,megawatthours,566074.0
2019-01-21 17:00:00,US48,D,554753,megawatthours,554753.0
2019-01-21 18:00:00,US48,D,541512,megawatthours,541512.0
2019-01-21 19:00:00,US48,D,527589,megawatthours,527589.0
2019-01-21 20:00:00,US48,D,516235,megawatthours,516235.0
2019-01-21 21:00:00,US48,D,510027,megawatthours,510027.0
2019-01-21 22:00:00,US48,D,513448,megawatthours,513448.0
2019-01-21 23:00:00,US48,D,530128,megawatthours,530128.0
2019-01-22 00:00:00,US48,D,551643,megawatthours,551643.0
2019-01-22 01:00:00,US48,D,563643,megawatthours,563643.0
2019-01-22 02:00:00,US48,D,565912,megawatthours,565912.0
2019-01-22 03:00:00,US48,D,555245,megawatthours,555245.0
2019-01-22 04:00:00,US48,D,535402,megawatthours,535402.0
2019-01-22 05:00:00,US48,D,513602,megawatthours,513602.0
2019-01-22 06:00:00,US48,D,495340,megawatthours,495340.0
2019-01-22 07:00:00,US48,D,482756,megawatthours,482756.0
2019-01-22 08:00:00,US48,D,475407,megawatthours,475407.0
2019-01-22 09:00:00,US48,D,472500,megawatthours,472500.0
2019-01-22 10:00:00,US48,D,475243,megawatthours,475243.0
2019-01-22 11:00:00,US48,D,488675,megawatthours,488675.0
2019-01-22 12:00:00,US48,D,518052,megawatthours,518052.0
2019-01-22 13:00:00,US48,D,544251,megawatthours,544251.0
2019-01-22 14:00:00,US48,D,551215,megawatthours,551215.0
2019-01-22 15:00:00,US48,D,544593,megawatthours,544593.0
2019-01-22 16:00:00,US48,D,533547,megawatthours,533547.0
2019-01-22 17:00:00,US48,D,518977,megawatthours,518977.0
2019-01-22 18:00:00,US48,D,506709,megawatthours,506709.0
2019-01-22 19:00:00,US48,D,497034,megawatthours,497034.0
2019-01-22 20:00:00,US48,D,489706,megawatthours,489706.0
2019-01-22 21:00:00,US48,D,486898,megawatthours,486898.0
2019-01-22 22:00:00,US48,D,490104,megawatthours,490104.0
2019-01-22 23:00:00,US48,D,504229,megawatthours,504229.0
2019-01-23 00:00:00,US48,D,521020,megawatthours,521020.0
2019-01-23 01:00:00,US48,D,527939,megawatthours,527939.0
2019-01-23 02:00:00,US48,D,526911,megawatthours,526911.0
2019-01-23 03:00:00,US48,D,514440,megawatthours,514440.0
2019-01-23 04:00:00,US48,D,493571,megawatthours,493571.0
2019-01-23 05:00:00,US48,D,470492,megawatthours,470492.0
2019-01-23 06:00:00,US48,D,451133,megawatthours,451133.0
2019-01-23 07:00:00,US48,D,436112,megawatthours,436112.0
2019-01-23 08:00:00,US48,D,427449,megawatthours,427449.0
2019-01-23 09:00:00,US48,D,424872,megawatthours,424872.0
2019-01-23 10:00:00,US48,D,427678,megawatthours,427678.0
2019-01-23 11:00:00,US48,D,441824,megawatthours,441824.0
2019-01-23 12:00:00,US48,D,471006,megawatthours,471006.0
2019-01-23 13:00:00,US48,D,498787,megawatthours,498787.0
2019-01-23 14:00:00,US48,D,510946,megawatthours,510946.0
2019-01-23 15:00:00,US48,D,513422,megawatthours,513422.0
2019-01-23 16:00:00,US48,D,510075,megawatthours,510075.0
2019-01-23 17:00:00,US48,D,501130,megawatthours,501130.0
2019-01-23 18:00:00,US48,D,491598,megawatthours,491598.0
2019-01-23 19:00:00,US48,D,485109,megawatthours,485109.0
2019-01-23 20:00:00,US48,D,478797,megawatthours,478797.0
2019-01-23 21:00:00,US48,D,473773,megawatthours,473773.0
2019-01-23 22:00:00,US48,D,473759,megawatthours,473759.0
2019-01-23 23:00:00,US48,D,482747,megawatthours,482747.0
2019-01-24 00:00:00,US48,D,497195,megawatthours,497195.0
2019-01-24 01:00:00,US48,D,506774,megawatthours,506774.0
2019-01-24 02:00:00,US48,D,508428,megawatthours,508428.0
2019-01-24 03:00:00,US48,D,498773,megawatthours,498773.0
2019-01-24 04:00:00,US48,D,479641,megawatthours,479641.0
2019-01-24 05:00:00,US48,D,457770,megawatthours,457770.0
2019-01-24 06:00:00,US48,D,440129,megawatthours,440129.0
2019-01-24 07:00:00,US48,D,427055,megawatthours,427055.0
2019-01-24 08:00:00,US48,D,419869,megawatthours,419869.0
2019-01-24 09:00:00,US48,D,418573,megawatthours,418573.0
2019-01-24 10:00:00,US48,D,421763,megawatthours,421763.0
2019-01-24 11:00:00,US48,D,435693,megawatthours,435693.0
2019-01-24 12:00:00,US48,D,464753,megawatthours,464753.0
2019-01-24 13:00:00,US48,D,495775,megawatthours,495775.0
2019-01-24 14:00:00,US48,D,510065,megawatthours,510065.0
2019-01-24 15:00:00,US48,D,514059,megawatthours,514059.0
2019-01-24 16:00:00,US48,D,510916,megawatthours,510916.0
2019-01-24 17:00:00,US48,D,502067,megawatthours,502067.0
2019-01-24 18:00:00,US48,D,492426,megawatthours,492426.0
2019-01-24 19:00:00,US48,D,482368,megawatthours,482368.0
2019-01-24 20:00:00,US48,D,474214,megawatthours,474214.0
2019-01-24 21:00:00,US48,D,469009,megawatthours,469009.0
2019-01-24 22:00:00,US48,D,471475,megawatthours,471475.0
2019-01-24 23:00:00,US48,D,481400,megawatthours,481400.0
2019-01-25 00:00:00,US48,D,500692,megawatthours,500692.0
2019-01-25 01:00:00,US48,D,514159,megawatthours,514159.0
2019-01-25 02:00:00,US48,D,518564,megawatthours,518564.0
2019-01-25 03:00:00,US48,D,512238,megawatthours,512238.0
2019-01-25 04:00:00,US48,D,496021,megawatthours,496021.0
2019-01-25 05:00:00,US48,D,477932,megawatthours,477932.0
2019-01-25 06:00:00,US48,D,462868,megawatthours,462868.0
2019-01-25 07:00:00,US48,D,453372,megawatthours,453372.0
2019-01-25 08:00:00,US48,D,448570,megawatthours,448570.0
2019-01-25 09:00:00,US48,D,447554,megawatthours,447554.0
2019-01-25 10:00:00,US48,D,452446,megawatthours,452446.0
2019-01-25 11:00:00,US48,D,469945,megawatthours,469945.0
2019-01-25 12:00:00,US48,D,504310,megawatthours,504310.0
2019-01-25 13:00:00,US48,D,536317,megawatthours,536317.0
2019-01-25 14:00:00,US48,D,545917,megawatthours,545917.0
2019-01-25 15:00:00,US48,D,540919,megawatthours,540919.0
2019-01-25 16:00:00,US48,D,527780,megawatthours,527780.0
2019-01-25 17:00:00,US48,D,512198,megawatthours,512198.0
2019-01-25 18:00:00,US48,D,496584,megawatthours,496584.0
2019-01-25 19:00:00,US48,D,484577,megawatthours,484577.0
2019-01-25 20:00:00,US48,D,475328,megawatthours,475328.0
2019-01-25 21:00:00,US48,D,468708,megawatthours,468708.0
2019-01-25 22:00:00,US48,D,469876,megawatthours,469876.0
2019-01-25 23:00:00,US48,D,482972,megawatthours,482972.0
2019-01-26 00:00:00,US48,D,502246,megawatthours,502246.0
2019-01-26 01:00:00,US48,D,513776,megawatthours,513776.0
2019-01-26 02:00:00,US48,D,517369,megawatthours,517369.0
2019-01-26 03:00:00,US48,D,512918,megawatthours,512918.0
2019-01-26 04:00:00,US48,D,500872,megawatthours,500872.0
2019-01-26 05:00:00,US48,D,485713,megawatthours,485713.0
2019-01-26 06:00:00,US48,D,471715,megawatthours,471715.0
2019-01-26 07:00:00,US48,D,460892,megawatthours,460892.0
2019-01-26 08:00:00,US48,D,455359,megawatthours,455359.0
2019-01-26 09:00:00,US48,D,452897,megawatthours,452897.0
2019-01-26 10:00:00,US48,D,454641,megawatthours,454641.0
2019-01-26 11:00:00,US48,D,461524,megawatthours,461524.0
2019-01-26 12:00:00,US48,D,474713,megawatthours,474713.0
2019-01-26 13:00:00,US48,D,492546,megawatthours,492546.0
2019-01-26 14:00:00,US48,D,505193,megawatthours,505193.0
2019-01-26 15:00:00,US48,D,505615,megawatthours,505615.0
2019-01-26 16:00:00,US48,D,495394,megawatthours,495394.0
2019-01-26 17:00:00,US48,D,481280,megawatthours,481280.0
2019-01-26 18:00:00,US48,D,466137,megawatthours,466137.0
2019-01-26 19:00:00,US48,D,452771,megawatthours,452771.0
2019-01-26 20:00:00,US48,D,443397,megawatthours,443397.0
2019-01-26 21:00:00,US48,D,437395,megawatthours,437395.0
2019-01-26 22:00:00,US48,D,438747,megawatthours,438747.0
2019-01-26 23:00:00,US48,D,449768,megawatthours,449768.0
2019-01-27 00:00:00,US48,D,468771,megawatthours,468771.0
2019-01-27 01:00:00,US48,D,479852,megawatthours,479852.0
2019-01-27 02:00:00,US48,D,483671,megawatthours,483671.0
2019-01-27 03:00:00,US48,D,479134,megawatthours,479134.0
2019-01-27 04:00:00,US48,D,469280,megawatthours,469280.0
2019-01-27 05:00:00,US48,D,456523,megawatthours,456523.0
2019-01-27 06:00:00,US48,D,443280,megawatthours,443280.0
2019-01-27 07:00:00,US48,D,433638,megawatthours,433638.0
2019-01-27 08:00:00,US48,D,428472,megawatthours,428472.0
2019-01-27 09:00:00,US48,D,426066,megawatthours,426066.0
2019-01-27 10:00:00,US48,D,428024,megawatthours,428024.0
2019-01-27 11:00:00,US48,D,431733,megawatthours,431733.0
2019-01-27 12:00:00,US48,D,442341,megawatthours,442341.0
2019-01-27 13:00:00,US48,D,456948,megawatthours,456948.0
2019-01-27 14:00:00,US48,D,470139,megawatthours,470139.0
2019-01-27 15:00:00,US48,D,474706,megawatthours,474706.0
2019-01-27 16:00:00,US48,D,468208,megawatthours,468208.0
2019-01-27 17:00:00,US48,D,457879,megawatthours,457879.0
2019-01-27 18:00:00,US48,D,449631,megawatthours,449631.0
2019-01-27 19:00:00,US48,D,442976,megawatthours,442976.0
2019-01-27 20:00:00,US48,D,437062,megawatthours,437062.0
2019-01-27 21:00:00,US48,D,435221,megawatthours,435221.0
2019-01-27 22:00:00,US48,D,437589,megawatthours,437589.0
2019-01-27 23:00:00,US48,D,451528,megawatthours,451528.0
2019-01-28 00:00:00,US48,D,471069,megawatthours,471069.0
2019-01-28 01:00:00,US48,D,484041,megawatthours,484041.0
2019-01-28 02:00:00,US48,D,487770,megawatthours,487770.0
2019-01-28 03:00:00,US48,D,481516,megawatthours,481516.0
2019-01-28 04:00:00,US48,D,466617,megawatthours,466617.0
2019-01-28 05:00:00,US48,D,449347,megawatthours,449347.0
2019-01-28 06:00:00,US48,D,435190,megawatthours,435190.0
2019-01-28 07:00:00,US48,D,425806,megawatthours,425806.0
2019-01-28 08:00:00,US48,D,420993,megawatthours,420993.0
2019-01-28 09:00:00,US48,D,422067,megawatthours,422067.0
2019-01-28 10:00:00,US48,D,428408,megawatthours,428408.0
2019-01-28 11:00:00,US48,D,448457,megawatthours,448457.0
2019-01-28 12:00:00,US48,D,483567,megawatthours,483567.0
2019-01-28 13:00:00,US48,D,515442,megawatthours,515442.0
2019-01-28 14:00:00,US48,D,526377,megawatthours,526377.0
2019-01-28 15:00:00,US48,D,522225,megawatthours,522225.0
2019-01-28 16:00:00,US48,D,510649,megawatthours,510649.0
2019-01-28 17:00:00,US48,D,497376,megawatthours,497376.0
2019-01-28 18:00:00,US48,D,486218,megawatthours,486218.0
2019-01-28 19:00:00,US48,D,476971,megawatthours,476971.0
2019-01-28 20:00:00,US48,D,470703,megawatthours,470703.0
2019-01-28 21:00:00,US48,D,466399,megawatthours,466399.0
2019-01-28 22:00:00,US48,D,469742,megawatthours,469742.0
2019-01-28 23:00:00,US48,D,484878,megawatthours,484878.0
2019-01-29 00:00:00,US48,D,506346,megawatthours,506346.0
2019-01-29 01:00:00,US48,D,520171,megawatthours,520171.0
2019-01-29 02:00:00,US48,D,522786,megawatthours,522786.0
2019-01-29 03:00:00,US48,D,513723,megawatthours,513723.0
2019-01-29 04:00:00,US48,D,496234,megawatthours,496234.0
2019-01-29 05:00:00,US48,D,476614,megawatthours,476614.0
2019-01-29 06:00:00,US48,D,461103,megawatthours,461103.0
2019-01-29 07:00:00,US48,D,450095,megawatthours,450095.0
2019-01-29 08:00:00,US48,D,444824,megawatthours,444824.0
2019-01-29 09:00:00,US48,D,443765,megawatthours,443765.0
2019-01-29 10:00:00,US48,D,450474,megawatthours,450474.0
2019-01-29 11:00:00,US48,D,468341,megawatthours,468341.0
2019-01-29 12:00:00,US48,D,501873,megawatthours,501873.0
2019-01-29 13:00:00,US48,D,532915,megawatthours,532915.0
2019-01-29 14:00:00,US48,D,545016,megawatthours,545016.0
2019-01-29 15:00:00,US48,D,545744,megawatthours,545744.0
2019-01-29 16:00:00,US48,D,540318,megawatthours,540318.0
2019-01-29 17:00:00,US48,D,530190,megawatthours,530190.0
2019-01-29 18:00:00,US48,D,521170,megawatthours,521170.0
2019-01-29 19:00:00,US48,D,512904,megawatthours,512904.0
2019-01-29 20:00:00,US48,D,505761,megawatthours,505761.0
2019-01-29 21:00:00,US48,D,500709,megawatthours,500709.0
2019-01-29 22:00:00,US48,D,503449,megawatthours,503449.0
2019-01-29 23:00:00,US48,D,516758,megawatthours,516758.0
2019-01-30 00:00:00,US48,D,538230,megawatthours,538230.0
2019-01-30 01:00:00,US48,D,551263,megawatthours,551263.0
2019-01-30 02:00:00,US48,D,554295,megawatthours,554295.0
2019-01-30 03:00:00,US48,D,547313,megawatthours,547313.0
2019-01-30 04:00:00,US48,D,531072,megawatthours,531072.0
2019-01-30 05:00:00,US48,D,511874,megawatthours,511874.0
2019-01-30 06:00:00,US48,D,497508,megawatthours,497508.0
2019-01-30 07:00:00,US48,D,488533,megawatthours,488533.0
2019-01-30 08:00:00,US48,D,484008,megawatthours,484008.0
2019-01-30 09:00:00,US48,D,484846,megawatthours,484846.0
2019-01-30 10:00:00,US48,D,490937,megawatthours,490937.0
2019-01-30 11:00:00,US48,D,509205,megawatthours,509205.0
2019-01-30 12:00:00,US48,D,540647,megawatthours,540647.0
2019-01-30 13:00:00,US48,D,568896,megawatthours,568896.0
2019-01-30 14:00:00,US48,D,577646,megawatthours,577646.0
2019-01-30 15:00:00,US48,D,574132,megawatthours,574132.0
2019-01-30 16:00:00,US48,D,564959,megawatthours,564959.0
2019-01-30 17:00:00,US48,D,552313,megawatthours,552313.0
2019-01-30 18:00:00,US48,D,541291,megawatthours,541291.0
2019-01-30 19:00:00,US48,D,531862,megawatthours,531862.0
2019-01-30 20:00:00,US48,D,525054,megawatthours,525054.0
2019-01-30 21:00:00,US48,D,522736,megawatthours,522736.0
2019-01-30 22:00:00,US48,D,525960,megawatthours,525960.0
2019-01-30 23:00:00,US48,D,542946,megawatthours,542946.0
2019-01-31 00:00:00,US48,D,568309,megawatthours,568309.0
2019-01-31 01:00:00,US48,D,583367,megawatthours,583367.0
2019-01-31 02:00:00,US48,D,587193,megawatthours,587193.0
2019-01-31 03:00:00,US48,D,580431,megawatthours,580431.0
2019-01-31 04:00:00,US48,D,563472,megawatthours,563472.0
2019-01-31 05:00:00,US48,D,543885,megawatthours,543885.0
2019-01-31 06:00:00,US48,D,528667,megawatthours,528667.0
2019-01-31 07:00:00,US48,D,518554,megawatthours,518554.0
2019-01-31 08:00:00,US48,D,512644,megawatthours,512644.0
2019-01-31 09:00:00,US48,D,510254,megawatthours,510254.0
2019-01-31 10:00:00,US48,D,513825,megawatthours,513825.0
2019-01-31 11:00:00,US48,D,528552,megawatthours,528552.0
2019-01-31 12:00:00,US48,D,557500,megawatthours,557500.0
2019-01-31 13:00:00,US48,D,583487,megawatthours,583487.0
2019-01-31 14:00:00,US48,D,589394,megawatthours,589394.0
2019-01-31 15:00:00,US48,D,581917,megawatthours,581917.0
2019-01-31 16:00:00,US48,D,569159,megawatthours,569159.0
2019-01-31 17:00:00,US48,D,553073,megawatthours,553073.0
2019-01-31 18:00:00,US48,D,537457,megawatthours,537457.0
2019-01-31 19:00:00,US48,D,524319,megawatthours,524319.0
2019-01-31 20:00:00,US48,D,514863,megawatthours,514863.0
2019-01-31 21:00:00,US48,D,510032,megawatthours,510032.0
2019-01-31 22:00:00,US48,D,512541,megawatthours,512541.0
2019-01-31 23:00:00,US48,D,523761,megawatthours,523761.0
2019-02-01 00:00:00,US48,D,543143,megawatthours,543143.0
2019-02-01 01:00:00,US48,D,553987,megawatthours,553987.0
2019-02-01 02:00:00,US48,D,555279,megawatthours,555279.0
2019-02-01 03:00:00,US48,D,545350,megawatthours,545350.0
2019-02-01 04:00:00,US48,D,525175,megawatthours,525175.0
2019-02-01 05:00:00,US48,D,503117,megawatthours,503117.0
2019-02-01 06:00:00,US48,D,485019,megawatthours,485019.0
2019-02-01 07:00:00,US48,D,471561,megawatthours,471561.0
2019-02-01 08:00:00,US48,D,463591,megawatthours,463591.0
2019-02-01 09:00:00,US48,D,459123,megawatthours,459123.0
2019-02-01 10:00:00,US48,D,461331,megawatthours,461331.0
2019-02-01 11:00:00,US48,D,473992,megawatthours,473992.0
2019-02-01 12:00:00,US48,D,501024,megawatthours,501024.0
2019-02-01 13:00:00,US48,D,525326,megawatthours,525326.0
2019-02-01 14:00:00,US48,D,533955,megawatthours,533955.0
2019-02-01 15:00:00,US48,D,532086,megawatthours,532086.0
2019-02-01 16:00:00,US48,D,523311,megawatthours,523311.0
2019-02-01 17:00:00,US48,D,509578,megawatthours,509578.0
2019-02-01 18:00:00,US48,D,497057,megawatthours,497057.0
2019-02-01 19:00:00,US48,D,487293,megawatthours,487293.0
2019-02-01 20:00:00,US48,D,480634,megawatthours,480634.0
2019-02-01 21:00:00,US48,D,475419,megawatthours,475419.0
2019-02-01 22:00:00,US48,D,474360,megawatthours,474360.0
2019-02-01 23:00:00,US48,D,481857,megawatthours,481857.0
2019-02-02 00:00:00,US48,D,495222,megawatthours,495222.0
2019-02-02 01:00:00,US48,D,502762,megawatthours,502762.0
2019-02-02 02:00:00,US48,D,501653,megawatthours,501653.0
2019-02-02 03:00:00,US48,D,493366,megawatthours,493366.0
2019-02-02 04:00:00,US48,D,480169,megawatthours,480169.0
2019-02-02 05:00:00,US48,D,463174,megawatthours,463174.0
2019-02-02 06:00:00,US48,D,446917,megawatthours,446917.0
2019-02-02 07:00:00,US48,D,434040,megawatthours,434040.0
2019-02-02 08:00:00,US48,D,425105,megawatthours,425105.0
2019-02-02 09:00:00,US48,D,420795,megawatthours,420795.0
2019-02-02 10:00:00,US48,D,420828,megawatthours,420828.0
2019-02-02 11:00:00,US48,D,426889,megawatthours,426889.0
2019-02-02 12:00:00,US48,D,438189,megawatthours,438189.0
2019-02-02 13:00:00,US48,D,453292,megawatthours,453292.0
2019-02-02 14:00:00,US48,D,464045,megawatthours,464045.0
2019-02-02 15:00:00,US48,D,468665,megawatthours,468665.0
2019-02-02 16:00:00,US48,D,465155,megawatthours,465155.0
2019-02-02 17:00:00,US48,D,458166,megawatthours,458166.0
2019-02-02 18:00:00,US48,D,448448,megawatthours,448448.0
2019-02-02 19:00:00,US48,D,438992,megawatthours,438992.0
2019-02-02 20:00:00,US48,D,431311,megawatthours,431311.0
